host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,minimum_maximum_nights,availability_30,availability_365,number_of_reviews,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_private_rooms
2014-09-22,"Bristol, United Kingdom",within an hour,100%,100%,t,1.0,t,t,Central,51.46041,-2.59196,Entire home/apt,4.0,2.0,2 baths,2.0,2.0,7.0,365.0,2.0,1125.0,4.0,139.0,87.0,f,1.0,0.0
2015-08-05,"England, United Kingdom",within an hour,100%,84%,t,1.0,t,t,Ashley,51.46628,-2.58716,Entire home/apt,3.0,1.0,1 bath,1.0,1.0,1.0,7.0,1.0,7.0,0.0,287.0,41.0,f,1.0,0.0
2024-05-04,,within an hour,100%,100%,f,1.0,t,t,Windmill Hill,51.4440497,-2.5803703,Entire home/apt,4.0,1.5,1.5 baths,2.0,4.0,1.0,1125.0,1.0,1.0,7.0,58.0,3.0,f,1.0,0.0
2022-06-30,,within an hour,100%,100%,f,54.0,t,t,St George West,51.46064,-2.5464,Entire home/apt,4.0,1.0,1 bath,1.0,1.0,2.0,365.0,2.0,99.0,0.0,86.0,4.0,t,32.0,0.0
2011-12-05,"Bristol, United Kingdom",within an hour,100%,100%,f,1.0,t,t,Lawrence Hill,51.46347636313375,-2.572364496915071,Entire home/apt,4.0,1.0,1 bath,2.0,2.0,5.0,365.0,5.0,1125.0,0.0,17.0,2.0,f,1.0,0.0
2020-02-03,,within an hour,100%,100%,t,4.0,t,t,Clifton Down,51.47018,-2.61546,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,2.0,365.0,2.0,1125.0,26.0,86.0,61.0,f,4.0,0.0
2017-10-01,"Leeds, United Kingdom",within an hour,100%,100%,f,194.0,t,t,Southville,51.44543,-2.61898,Entire home/apt,8.0,1.0,1 bath,2.0,5.0,2.0,365.0,2.0,365.0,16.0,127.0,10.0,t,22.0,0.0
2015-06-01,"Bristol, United Kingdom",within a few hours,100%,100%,f,1.0,t,t,Clifton Down,51.46423161920155,-2.6051614153442304,Private room,2.0,1.0,1 private bath,1.0,1.0,2.0,5.0,2.0,5.0,25.0,258.0,4.0,f,1.0,1.0
2015-12-18,"Bristol, United Kingdom",within an hour,100%,97%,f,33.0,t,t,Stockwood,51.42734,-2.55989,Entire home/apt,11.0,2.0,2 baths,6.0,9.0,7.0,365.0,4.0,365.0,0.0,48.0,0.0,t,26.0,0.0
2014-06-23,"London, United Kingdom",within an hour,100%,98%,t,1.0,t,t,Clifton,51.45672,-2.61545,Entire home/apt,4.0,1.0,1 bath,2.0,2.0,2.0,1125.0,2.0,1125.0,16.0,147.0,349.0,f,1.0,0.0
2024-02-22,"Bristol, United Kingdom",within an hour,100%,96%,f,4.0,t,t,Lawrence Hill,51.45288639040532,-2.5792509424091614,Entire home/apt,4.0,1.0,1 bath,2.0,3.0,3.0,365.0,2.0,1125.0,22.0,325.0,10.0,t,4.0,0.0
2023-02-21,"Clifton, United Kingdom",within an hour,100%,99%,t,3.0,t,t,Clifton,51.45283,-2.62422,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,2.0,60.0,1.0,1125.0,22.0,267.0,35.0,t,2.0,0.0
2024-12-09,,within an hour,100%,100%,f,1.0,t,t,Hotwells & Harbourside,51.4508425,-2.6063308,Entire home/apt,6.0,3.0,3 baths,3.0,3.0,2.0,365.0,2.0,365.0,15.0,125.0,4.0,t,1.0,0.0
2015-04-11,"Bristol, United Kingdom",within an hour,100%,100%,f,1.0,t,t,Ashley,51.47065,-2.59091,Entire home/apt,2.0,1.0,1 bath,0.0,1.0,4.0,100.0,2.0,1125.0,28.0,88.0,192.0,t,1.0,0.0
2016-02-11,"Bristol, United Kingdom",within a few hours,100%,91%,t,1.0,t,t,Bishopsworth,51.42263,-2.6296,Entire home/apt,6.0,1.0,1 bath,3.0,0.0,1.0,365.0,1.0,365.0,2.0,34.0,36.0,f,1.0,0.0
2016-08-03,"Bristol, United Kingdom",within an hour,100%,,f,1.0,t,t,Hengrove & Whitchurch Park,51.41378,-2.58593,Private room,2.0,1.5,1.5 baths,1.0,1.0,1.0,1125.0,1.0,1125.0,0.0,77.0,17.0,f,1.0,1.0
2015-12-07,"Bristol, United Kingdom",within an hour,100%,99%,t,3.0,t,t,Westbury-on-Trym & Henleaze,51.477817701016,-2.608504593372345,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,2.0,365.0,2.0,365.0,14.0,45.0,18.0,t,2.0,1.0
2016-04-25,"Leighton Buzzard, United Kingdom",within an hour,100%,87%,t,1.0,t,t,Cotham,51.4642817,-2.591925,Entire home/apt,4.0,1.0,1 bath,1.0,1.0,2.0,1125.0,2.0,1125.0,1.0,82.0,21.0,f,1.0,0.0
2015-05-03,"Bristol, United Kingdom",within an hour,100%,100%,f,3.0,t,t,St George West,51.45846,-2.5534,Private room,2.0,1.0,1 private bath,1.0,1.0,1.0,1125.0,1.0,1125.0,16.0,309.0,48.0,t,3.0,3.0
2024-02-22,"Bristol, United Kingdom",within an hour,100%,100%,t,1.0,t,t,Knowle,51.42794277050787,-2.577312514185905,Private room,1.0,1.0,1 private bath,1.0,1.0,1.0,14.0,1.0,14.0,19.0,255.0,123.0,t,1.0,1.0
2016-03-31,"Bristol, United Kingdom",within an hour,100%,100%,f,210.0,t,t,Bishopston & Ashley Down,51.4738236,-2.5855722,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,1.0,365.0,1.0,365.0,0.0,200.0,27.0,t,148.0,3.0
2016-03-31,"Bristol, United Kingdom",within an hour,100%,100%,f,210.0,t,t,Hotwells & Harbourside,51.449651,-2.6152811,Entire home/apt,4.0,1.0,1 bath,2.0,2.0,1.0,365.0,1.0,365.0,18.0,329.0,22.0,t,148.0,3.0
2017-12-30,"Bristol, United Kingdom",within an hour,100%,97%,t,27.0,t,t,Ashley,51.46915,-2.59307,Entire home/apt,8.0,3.0,3 baths,4.0,4.0,1.0,1125.0,2.0,1125.0,2.0,2.0,5.0,f,21.0,0.0
2019-01-14,"Bristol, United Kingdom",within an hour,100%,100%,t,60.0,t,t,Hotwells & Harbourside,51.4520823,-2.603859,Entire home/apt,2.0,1.0,1 bath,1.0,2.0,2.0,1125.0,2.0,2.0,0.0,37.0,0.0,t,47.0,0.0
2016-04-03,"Bristol, United Kingdom",within an hour,80%,96%,f,6.0,t,t,Lockleaze,51.49465482889965,-2.5670878752228994,Private room,2.0,1.5,1.5 shared baths,1.0,1.0,1.0,365.0,1.0,1125.0,30.0,365.0,0.0,t,5.0,5.0
2013-03-21,"Bristol, United Kingdom",within an hour,100%,99%,f,14.0,t,t,Horfield,51.49437603012302,-2.593035375971818,Private room,2.0,0.5,Shared half-bath,1.0,1.0,5.0,365.0,5.0,365.0,0.0,318.0,1.0,t,11.0,7.0
2024-08-02,,within an hour,100%,96%,f,1.0,t,t,Cotham,51.4707,-2.60834,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,2.0,1125.0,1.0,365.0,20.0,346.0,14.0,t,1.0,0.0
2014-05-20,"Bristol, United Kingdom",within a few hours,100%,98%,t,1.0,t,t,Lawrence Hill,51.45759963989258,-2.578339099884033,Private room,2.0,1.0,1 private bath,1.0,1.0,1.0,60.0,1.0,60.0,1.0,185.0,325.0,f,1.0,1.0
2022-04-04,"Bristol, United Kingdom",within an hour,100%,100%,f,19.0,t,t,Southville,51.44534,-2.59223,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,2.0,1125.0,1.0,1125.0,20.0,49.0,8.0,t,14.0,0.0
2017-12-30,"Bristol, United Kingdom",within an hour,100%,97%,t,27.0,t,t,Clifton,51.45328,-2.62055,Entire home/apt,6.0,3.0,3 baths,3.0,3.0,2.0,365.0,2.0,365.0,16.0,85.0,17.0,f,21.0,0.0
2017-10-28,"England, United Kingdom",a few days or more,0%,0%,f,1.0,t,t,Cotham,51.46804,-2.60148,Private room,1.0,0.5,Half-bath,1.0,1.0,1.0,365.0,1.0,365.0,29.0,89.0,0.0,f,1.0,1.0
2014-02-23,,within a day,100%,49%,t,2.0,t,t,Clifton,51.45916,-2.62558,Private room,1.0,1.0,1 shared bath,1.0,1.0,1.0,1125.0,1.0,1125.0,0.0,138.0,165.0,f,2.0,2.0
2015-02-17,"Bristol, United Kingdom",within a day,100%,88%,t,2.0,t,t,St George Troopers Hill,51.45315,-2.53477,Private room,1.0,1.0,1 shared bath,1.0,1.0,1.0,30.0,1.0,30.0,0.0,76.0,35.0,f,2.0,2.0
2021-06-28,"Bristol, United Kingdom",within an hour,100%,98%,f,2.0,t,t,Brislington West,51.44050928107306,-2.554399964748426,Entire home/apt,5.0,2.0,2 baths,2.0,3.0,2.0,10.0,1.0,10.0,8.0,329.0,110.0,t,2.0,0.0
2024-02-06,"Nailsea, United Kingdom",within an hour,100%,100%,t,1.0,t,t,Bedminster,51.4398417,-2.6076674,Entire home/apt,7.0,1.5,1.5 baths,2.0,4.0,2.0,31.0,2.0,1125.0,22.0,303.0,35.0,t,1.0,0.0
2023-02-23,,a few days or more,0%,0%,f,1.0,t,t,Avonmouth & Lawrence Weston,51.49081,-2.65051,Entire home/apt,4.0,1.0,1 bath,3.0,3.0,1.0,365.0,1.0,365.0,27.0,87.0,5.0,f,1.0,0.0
2020-02-24,,within an hour,100%,100%,t,3.0,t,t,Central,51.45028,-2.59065,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,2.0,365.0,2.0,365.0,25.0,309.0,16.0,f,1.0,0.0
2021-01-30,"Bristol, United Kingdom",within a day,100%,79%,t,1.0,t,t,Windmill Hill,51.44158359999999,-2.5752806,Entire home/apt,4.0,2.0,2 baths,2.0,2.0,2.0,5.0,2.0,5.0,1.0,79.0,25.0,f,1.0,0.0
2017-10-11,,within an hour,100%,96%,f,39.0,t,t,Ashley,51.46123,-2.58715,Entire home/apt,6.0,1.0,1 bath,1.0,4.0,2.0,365.0,2.0,365.0,18.0,353.0,28.0,t,25.0,0.0
2024-09-29,,within a few hours,70%,76%,f,3.0,f,t,Lawrence Hill,51.46561852635224,-2.569564306745915,Entire home/apt,3.0,1.0,1 bath,2.0,2.0,1.0,365.0,1.0,365.0,28.0,349.0,3.0,f,3.0,0.0
2016-03-31,"Bristol, United Kingdom",within an hour,100%,100%,f,210.0,t,t,Clifton Down,51.459644,-2.610894,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,1.0,365.0,1.0,365.0,6.0,259.0,236.0,f,148.0,3.0
2023-08-02,,within an hour,90%,98%,t,7.0,t,t,Eastville,51.4736374356178,-2.549216710031033,Entire home/apt,6.0,2.0,2 baths,2.0,5.0,2.0,1125.0,2.0,2.0,14.0,221.0,19.0,t,3.0,0.0
2016-11-16,"Bristol, United Kingdom",within an hour,100%,100%,f,6.0,t,t,Central,51.46036,-2.5935,Entire home/apt,4.0,1.5,1.5 baths,2.0,2.0,2.0,1125.0,2.0,1125.0,4.0,227.0,7.0,t,6.0,0.0
2017-10-11,,within an hour,100%,96%,f,39.0,t,t,Clifton,51.45731,-2.61049,Entire home/apt,4.0,1.0,1 bath,1.0,2.0,2.0,365.0,2.0,365.0,30.0,324.0,19.0,t,25.0,0.0
2016-11-17,"Bristol, United Kingdom",within an hour,100%,89%,t,2.0,t,t,St George Troopers Hill,51.45429,-2.53226,Entire home/apt,9.0,2.0,2 baths,3.0,6.0,2.0,1125.0,2.0,1125.0,12.0,256.0,413.0,f,1.0,0.0
2019-10-03,"Bristol, United Kingdom",,,100%,f,1.0,t,t,St George Central,51.46406,-2.53416,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,3.0,9.0,3.0,9.0,0.0,199.0,2.0,f,1.0,0.0
2022-01-22,"Bristol, United Kingdom",within an hour,100%,100%,f,6.0,t,t,Horfield,51.4966117,-2.5798895,Entire home/apt,12.0,2.0,2 baths,6.0,6.0,5.0,365.0,1.0,365.0,21.0,76.0,6.0,t,4.0,0.0
2014-04-10,"Bristol, United Kingdom",within a few hours,100%,0%,f,2.0,t,t,Knowle,51.43719,-2.57714,Private room,1.0,1.5,1.5 shared baths,1.0,1.0,5.0,28.0,5.0,28.0,30.0,365.0,0.0,f,2.0,2.0
2016-06-28,"Bristol, United Kingdom",within an hour,100%,50%,f,1.0,t,t,St George Troopers Hill,51.45766432085935,-2.527492361669492,Private room,1.0,1.0,1 shared bath,1.0,1.0,1.0,60.0,1.0,60.0,6.0,324.0,3.0,f,1.0,1.0
2015-09-29,"Bristol, United Kingdom",within a day,100%,93%,f,5.0,t,t,Ashley,51.46631,-2.58105,Entire home/apt,2.0,1.0,1 bath,0.0,1.0,3.0,1125.0,3.0,1125.0,21.0,81.0,82.0,f,5.0,0.0
2022-04-04,"Bristol, United Kingdom",within an hour,100%,100%,f,19.0,t,t,Cotham,51.465143,-2.5904907,Entire home/apt,4.0,1.0,1 bath,2.0,2.0,2.0,1125.0,2.0,1125.0,20.0,313.0,1.0,t,14.0,0.0
2014-06-27,"Bristol, United Kingdom",within an hour,100%,96%,t,2.0,t,t,Southmead,51.5,-2.60358,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,4.0,90.0,4.0,1125.0,27.0,87.0,14.0,f,2.0,0.0
2017-03-21,"England, United Kingdom",within an hour,100%,98%,t,3.0,t,t,Central,51.45598,-2.59195,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,2.0,30.0,1.0,1125.0,10.0,239.0,204.0,f,3.0,0.0
2015-06-20,"Bristol, United Kingdom",within a day,100%,84%,t,2.0,t,t,Central,51.452789035242894,-2.5967230747026657,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,2.0,365.0,2.0,365.0,0.0,48.0,0.0,f,2.0,0.0
2022-11-30,,within an hour,100%,100%,f,14.0,t,t,Lawrence Hill,51.4564,-2.57974,Entire home/apt,4.0,1.0,1 bath,1.0,3.0,1.0,365.0,1.0,731.0,11.0,150.0,8.0,t,14.0,0.0
2016-03-31,"Bristol, United Kingdom",within an hour,100%,100%,f,210.0,t,t,Clifton Down,51.4633429,-2.6099563,Entire home/apt,2.0,1.0,1 bath,1.0,0.0,1.0,365.0,1.0,365.0,2.0,335.0,42.0,f,148.0,3.0
2022-04-04,"Bristol, United Kingdom",within an hour,100%,100%,f,19.0,t,t,Westbury-on-Trym & Henleaze,51.493938385272834,-2.6186171128292948,Entire home/apt,4.0,1.0,1 bath,2.0,2.0,2.0,365.0,2.0,365.0,23.0,113.0,0.0,t,14.0,0.0
2014-08-03,"London, United Kingdom",within an hour,100%,73%,f,9.0,t,t,Clifton,51.45442,-2.61984,Entire home/apt,7.0,2.0,2 baths,6.0,7.0,5.0,365.0,5.0,365.0,0.0,259.0,0.0,f,6.0,0.0
2018-04-18,,within a day,100%,100%,f,1.0,f,t,Westbury-on-Trym & Henleaze,51.49076,-2.60989,Entire home/apt,6.0,1.0,1 bath,3.0,3.0,2.0,10.0,1.0,10.0,7.0,9.0,11.0,f,1.0,0.0
2023-03-04,,within an hour,100%,100%,f,1.0,t,t,Cotham,51.46701,-2.59603,Entire home/apt,4.0,1.0,1 bath,2.0,2.0,2.0,1125.0,2.0,365.0,16.0,343.0,27.0,t,1.0,0.0
2019-08-19,,within an hour,100%,100%,t,5.0,t,t,Central,51.45344924926758,-2.592478036880493,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,7.0,200.0,2.0,999.0,13.0,230.0,52.0,t,5.0,0.0
2013-10-15,"England, United Kingdom",,,67%,f,1.0,t,t,Stockwood,51.42755,-2.55765,Entire home/apt,6.0,3.5,3.5 baths,3.0,4.0,3.0,365.0,3.0,365.0,8.0,44.0,11.0,f,1.0,0.0
2016-06-03,"England, United Kingdom",within a day,100%,100%,f,1.0,t,t,Lawrence Hill,51.45634,-2.58033,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,3.0,90.0,5.0,90.0,27.0,362.0,4.0,f,1.0,0.0
2016-05-24,"Bristol, United Kingdom",within a few hours,100%,87%,f,1.0,t,t,Brislington West,51.4395,-2.55258,Entire home/apt,4.0,1.0,1 bath,2.0,2.0,3.0,1125.0,1.0,1125.0,20.0,289.0,117.0,f,1.0,0.0
2015-04-03,,within a few hours,90%,57%,f,1.0,t,f,Hengrove & Whitchurch Park,51.4121,-2.58571,Private room,1.0,1.0,1 private bath,1.0,1.0,1.0,28.0,1.0,28.0,29.0,363.0,3.0,f,1.0,1.0
2020-03-06,"Bristol, United Kingdom",within an hour,100%,89%,f,1.0,t,t,Easton,51.463873678200514,-2.5536416735412604,Entire home/apt,6.0,2.0,2 baths,3.0,4.0,2.0,365.0,2.0,365.0,15.0,146.0,20.0,f,1.0,0.0
2017-05-15,"Bristol, United Kingdom",within an hour,100%,98%,t,2.0,t,t,St George West,51.46087,-2.54763,Entire home/apt,4.0,2.0,2 baths,2.0,2.0,7.0,16.0,3.0,16.0,6.0,81.0,2.0,f,2.0,1.0
2014-04-25,"Bristol, United Kingdom",within an hour,100%,100%,f,2.0,t,t,Windmill Hill,51.44204,-2.57109,Entire home/apt,6.0,1.0,1 bath,3.0,4.0,2.0,1125.0,2.0,1125.0,10.0,280.0,307.0,t,1.0,0.0
2015-02-26,"Newcastle upon Tyne, United Kingdom",within an hour,100%,94%,f,8.0,t,t,Easton,51.46036,-2.55642,Entire home/apt,6.0,1.0,1 bath,3.0,3.0,2.0,28.0,2.0,1125.0,17.0,333.0,9.0,t,1.0,0.0
2015-03-17,"Bristol, United Kingdom",within a few hours,100%,97%,t,1.0,t,t,Bishopsworth,51.42262,-2.61462,Private room,2.0,1.0,1 shared bath,1.0,1.0,1.0,365.0,1.0,365.0,0.0,297.0,72.0,f,1.0,1.0
2017-02-27,"England, United Kingdom",within an hour,90%,88%,t,4.0,t,t,Southville,51.44321,-2.61243,Entire home/apt,2.0,1.5,1.5 baths,1.0,1.0,2.0,30.0,2.0,30.0,28.0,166.0,41.0,f,1.0,0.0
2015-02-28,"Bristol, United Kingdom",,,,f,1.0,t,t,Horfield,51.4874188804437,-2.587411366403103,Entire home/apt,6.0,1.5,1.5 baths,3.0,0.0,2.0,14.0,2.0,14.0,0.0,231.0,6.0,f,1.0,0.0
2016-02-07,"Bristol, United Kingdom",within an hour,100%,100%,t,1.0,t,t,Ashley,51.46661,-2.57906,Entire home/apt,4.0,1.5,1.5 baths,1.0,2.0,2.0,30.0,2.0,30.0,0.0,15.0,35.0,f,1.0,0.0
2021-05-25,"Bristol, United Kingdom",within an hour,100%,95%,t,3.0,t,t,Clifton Down,51.46310159999999,-2.6112925,Entire home/apt,4.0,1.0,1 bath,1.0,2.0,2.0,1125.0,2.0,1125.0,9.0,211.0,56.0,f,2.0,0.0
2018-04-04,"England, United Kingdom",within a day,90%,81%,f,1.0,t,t,Ashley,51.47587,-2.58061,Private room,1.0,1.0,1 private bath,1.0,1.0,1.0,365.0,1.0,365.0,24.0,83.0,251.0,f,1.0,1.0
2016-04-01,"Newbury, United Kingdom",within a few hours,100%,66%,t,136.0,t,t,Central,51.45164716337265,-2.5864632657054,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,7.0,365.0,7.0,365.0,29.0,179.0,0.0,f,2.0,0.0
2021-12-01,,within an hour,99%,97%,f,46.0,t,t,Central,51.4596,-2.60736,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,1.0,365.0,1.0,999.0,0.0,319.0,5.0,f,30.0,0.0
2015-05-08,"Bristol, United Kingdom",within an hour,100%,96%,t,1.0,t,t,Southmead,51.4997547927735,-2.605503762285953,Private room,1.0,1.0,1 private bath,1.0,1.0,1.0,14.0,1.0,14.0,9.0,249.0,1.0,f,1.0,1.0
2023-08-03,"Bristol, United Kingdom",within an hour,100%,87%,,25.0,t,t,Eastville,51.46775,-2.54326,Entire home/apt,10.0,1.5,1.5 baths,5.0,5.0,7.0,365.0,7.0,365.0,30.0,315.0,0.0,f,18.0,0.0
2016-07-08,"Bristol, United Kingdom",within an hour,100%,46%,f,2.0,t,t,Redland,51.47305351666362,-2.6155756985324308,Private room,2.0,1.0,1 shared bath,1.0,1.0,1.0,365.0,1.0,365.0,21.0,75.0,50.0,f,2.0,1.0
2018-07-13,,within an hour,100%,100%,f,4.0,t,t,Clifton Down,51.46466,-2.61723,Entire home/apt,4.0,2.0,2 baths,2.0,2.0,1.0,1125.0,2.0,1125.0,27.0,321.0,11.0,t,4.0,0.0
2017-10-11,,within an hour,100%,96%,f,39.0,t,t,Ashley,51.46231,-2.58736,Entire home/apt,10.0,1.0,1 bath,3.0,7.0,2.0,365.0,2.0,365.0,26.0,361.0,13.0,t,25.0,0.0
2014-06-05,"Bristol, United Kingdom",within an hour,100%,97%,t,1.0,t,t,Easton,51.46245,-2.55991,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,3.0,99.0,3.0,99.0,0.0,37.0,46.0,f,1.0,0.0
2012-03-14,"London, United Kingdom",within an hour,80%,43%,f,2.0,t,t,Ashley,51.47197,-2.58435,Entire home/apt,6.0,1.0,1 bath,3.0,3.0,1.0,365.0,1.0,365.0,0.0,102.0,1.0,f,2.0,1.0
2024-05-30,"Bristol, United Kingdom",within an hour,100%,73%,f,2.0,t,t,Southmead,51.49296,-2.6053,Private room,2.0,1.0,1 shared bath,1.0,1.0,1.0,365.0,1.0,365.0,29.0,102.0,5.0,f,2.0,2.0
2012-06-05,"Bristol, United Kingdom",within an hour,100%,92%,t,1.0,t,t,Easton,51.46317,-2.5569,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,3.0,21.0,3.0,1125.0,6.0,134.0,18.0,f,1.0,0.0
2023-04-27,"Bristol, United Kingdom",within an hour,100%,96%,t,2.0,t,f,Brislington West,51.44653472786082,-2.5489605590701103,Private room,1.0,1.5,1.5 shared baths,1.0,1.0,1.0,8.0,1.0,8.0,7.0,93.0,107.0,f,2.0,2.0
2022-05-17,,a few days or more,0%,0%,f,1.0,t,t,Easton,51.465786,-2.55839,Entire home/apt,4.0,1.0,1 bath,2.0,2.0,6.0,1125.0,6.0,1125.0,0.0,28.0,19.0,f,1.0,0.0
2016-11-06,"Bristol, United Kingdom",within an hour,100%,98%,t,1.0,t,t,Brislington West,51.44159,-2.55642,Private room,2.0,1.0,1 shared bath,1.0,1.0,1.0,7.0,1.0,1125.0,29.0,361.0,97.0,t,1.0,1.0
2016-03-31,"Bristol, United Kingdom",within an hour,100%,100%,f,210.0,t,t,Lawrence Hill,51.4568807,-2.5816885,Entire home/apt,2.0,0.0,0 baths,,1.0,1.0,365.0,1.0,365.0,6.0,313.0,0.0,t,148.0,3.0
2023-08-03,"Bristol, United Kingdom",within an hour,100%,87%,,25.0,t,t,Knowle,51.429439,-2.5767052,Entire home/apt,6.0,1.5,1.5 baths,3.0,3.0,4.0,365.0,2.0,1125.0,21.0,81.0,4.0,t,18.0,0.0
2023-08-03,"Bristol, United Kingdom",within an hour,100%,87%,,25.0,t,t,Henbury & Brentry,51.5,-2.606844,Entire home/apt,10.0,1.5,1.5 baths,3.0,6.0,1.0,365.0,2.0,1125.0,0.0,39.0,3.0,t,18.0,0.0
2024-05-23,,within a few hours,100%,100%,t,1.0,t,t,Clifton Down,51.46556,-2.60773,Entire home/apt,7.0,3.5,3.5 baths,4.0,4.0,2.0,1125.0,2.0,365.0,0.0,210.0,16.0,t,1.0,0.0
2023-12-11,"Bristol, United Kingdom",within an hour,100%,100%,t,3.0,t,t,Clifton Down,51.45940001724217,-2.611189485319514,Entire home/apt,6.0,1.0,1 bath,1.0,4.0,1.0,1125.0,1.0,1125.0,4.0,277.0,74.0,t,3.0,0.0
2016-07-14,"England, United Kingdom",within an hour,100%,100%,t,5.0,t,t,Horfield,51.4904095,-2.5882143,Private room,1.0,1.5,1.5 shared baths,1.0,1.0,1.0,365.0,1.0,1125.0,5.0,135.0,30.0,t,5.0,4.0
2016-03-31,"Bristol, United Kingdom",within an hour,100%,100%,f,210.0,t,t,Lawrence Hill,51.4568807,-2.5816885,Entire home/apt,2.0,0.0,0 baths,,1.0,1.0,365.0,1.0,365.0,4.0,315.0,14.0,t,148.0,3.0
2015-09-28,"Bristol, United Kingdom",within an hour,100%,89%,f,1.0,t,t,St George West,51.45963,-2.55023,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,6.0,75.0,6.0,75.0,0.0,25.0,33.0,f,1.0,0.0
2018-04-22,"Bristol, United Kingdom",within an hour,100%,100%,f,1.0,t,t,Central,51.45692,-2.59916,Entire home/apt,4.0,1.0,1 bath,2.0,2.0,1.0,90.0,1.0,1125.0,8.0,227.0,452.87,f,1.0,0.0
2018-02-02,"Bristol, United Kingdom",within an hour,100%,96%,t,1.0,t,t,Brislington East,51.45095,-2.53681,Entire home/apt,2.0,1.0,1 bath,0.0,1.0,1.0,5.0,1.0,5.0,11.0,201.0,279.0,f,1.0,0.0
2012-09-14,"Bristol, United Kingdom",within a few hours,91%,84%,f,1.0,t,t,Clifton,51.45611,-2.61026,Entire home/apt,4.0,3.0,3 baths,2.0,2.0,1.0,1125.0,1.0,1125.0,4.0,32.0,102.0,f,1.0,0.0
2019-12-23,"Bristol, United Kingdom",within an hour,100%,89%,f,2.0,t,t,Windmill Hill,51.43965,-2.57346,Entire home/apt,3.0,1.0,1 bath,1.0,2.0,28.0,365.0,28.0,365.0,29.0,179.0,1.0,f,2.0,0.0
2016-01-25,"Bristol, United Kingdom",within an hour,100%,100%,t,2.0,t,t,Clifton Down,51.46101077600067,-2.611442226171332,Entire home/apt,4.0,1.0,1 bath,1.0,2.0,1.0,365.0,1.0,365.0,0.0,2.0,0.0,f,2.0,0.0
2024-09-09,,within an hour,100%,97%,f,2.0,f,t,Hillfields,51.47347586077348,-2.52,Entire home/apt,4.0,1.0,1 bath,2.0,3.0,1.0,50.0,1.0,50.0,1.0,7.0,3.0,f,2.0,1.0
2014-07-22,"Bristol, United Kingdom",within a few hours,100%,57%,f,1.0,t,t,Easton,51.45921146407544,-2.5568271888855065,Entire home/apt,4.0,1.0,1 bath,2.0,2.0,3.0,40.0,1.0,40.0,27.0,71.0,14.0,f,1.0,0.0
2016-12-02,,,,,f,3.0,t,f,Brislington East,51.43682,-2.54699,Private room,1.0,1.0,1 private bath,1.0,1.0,1.0,365.0,1.0,365.0,30.0,365.0,0.0,f,1.0,1.0
2013-10-21,"Bristol, United Kingdom",within an hour,100%,95%,t,1.0,t,t,Clifton Down,51.46363,-2.61061,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,3.0,165.0,3.0,165.0,6.0,139.0,64.0,f,1.0,0.0
2016-03-31,"Bristol, United Kingdom",within an hour,100%,100%,f,210.0,t,t,Central,51.4504,-2.58847,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,1.0,365.0,1.0,365.0,11.0,275.0,8.0,t,148.0,3.0
2016-01-28,"Bristol, United Kingdom",within an hour,100%,97%,f,1.0,t,t,Redland,51.47691,-2.59852,Entire home/apt,2.0,1.0,1 bath,0.0,1.0,2.0,5.0,2.0,1125.0,7.0,80.0,150.0,f,1.0,0.0
2022-06-30,,within an hour,100%,100%,f,54.0,t,t,St George Central,51.45978,-2.54,Entire home/apt,4.0,1.0,1 bath,2.0,4.0,1.0,365.0,1.0,1.0,0.0,219.0,2.0,t,32.0,0.0
2017-04-13,"Bristol, United Kingdom",within an hour,99%,97%,f,100.0,t,t,Clifton,51.45655,-2.61021,Entire home/apt,4.0,1.0,1 bath,1.0,3.0,1.0,1125.0,1.0,1125.0,3.0,300.0,18.0,f,67.0,0.0
2021-11-18,,,,,f,1.0,t,t,Hillfields,51.4675805,-2.5248091,Private room,2.0,1.0,1 shared bath,1.0,1.0,2.0,14.0,2.0,14.0,30.0,365.0,3.0,f,1.0,1.0
